accuracy,loss,val_accuracy,val_loss
0.46875,1.049580454826355,0.2916666567325592,1.0962505340576172
0.875,0.5487547516822815,0.2916666567325592,1.0960785150527954
0.9375,0.2661139965057373,0.3333333432674408,1.0913877487182617
0.9479166865348816,0.16337378323078156,0.5,1.0829523801803589
0.9895833134651184,0.09134761244058609,0.5833333134651184,1.070363163948059
1.0,0.03727196156978607,0.625,1.0535310506820679
0.9895833134651184,0.023689458146691322,0.7916666865348816,1.0350483655929565
1.0,0.01449581515043974,0.8333333134651184,1.0174778699874878
1.0,0.005074086133390665,0.875,1.0006951093673706
1.0,0.01066722720861435,0.9166666865348816,0.9846928119659424
1.0,0.006363886874169111,0.9166666865348816,0.9692865014076233
0.9895833134651184,0.01680072955787182,0.9166666865348816,0.9531261324882507
1.0,0.0025098612532019615,0.9166666865348816,0.9392979741096497
1.0,0.0023056648205965757,0.9166666865348816,0.9272472262382507
1.0,0.0033374298363924026,0.9166666865348816,0.9168327450752258
1.0,0.0017531178891658783,0.9166666865348816,0.9079597592353821
1.0,0.003489128313958645,0.9166666865348816,0.9019622206687927
1.0,0.0015433392254635692,0.9166666865348816,0.8969205021858215
1.0,0.0026390550192445517,0.9166666865348816,0.8893804550170898
1.0,0.0016017317539080977,0.9166666865348816,0.881216824054718
1.0,0.0007790672243572772,0.9166666865348816,0.873195469379425
1.0,0.000911805487703532,0.9166666865348816,0.8652522563934326
1.0,0.006618862506002188,0.9166666865348816,0.8570005297660828
1.0,0.0008054540958255529,0.9583333134651184,0.8497392535209656
1.0,0.000891579024028033,0.9583333134651184,0.8429411053657532
1.0,0.0012056493433192372,0.9166666865348816,0.8350992798805237
1.0,0.0033691187854856253,0.9166666865348816,0.8259552121162415
1.0,0.0015841698041185737,0.9583333134651184,0.8089537620544434
1.0,0.0008699678000994027,0.9166666865348816,0.7926165461540222
0.9895833134651184,0.025507228448987007,0.9583333134651184,0.7686710357666016
0.9791666865348816,0.10496116429567337,0.9583333134651184,0.750180184841156
0.9791666865348816,0.07940926402807236,0.9166666865348816,0.7614491581916809
0.96875,0.1867857724428177,0.8333333134651184,0.7619871497154236
0.96875,0.12877491116523743,0.9166666865348816,0.6528170704841614
0.96875,0.07171294838190079,0.9583333134651184,0.6192290782928467
0.9791666865348816,0.05753983557224274,0.9583333134651184,0.6199825406074524
0.9583333134651184,0.1854695826768875,0.9583333134651184,0.5964146256446838
0.9895833134651184,0.04073788598179817,0.9583333134651184,0.5430496335029602
0.9895833134651184,0.027766980230808258,0.9166666865348816,0.5300022959709167
0.9791666865348816,0.03800510987639427,0.9166666865348816,0.5094766616821289
0.9791666865348816,0.04891049489378929,0.9583333134651184,0.4998490512371063
1.0,0.014790753833949566,0.9583333134651184,0.4952224791049957
0.9895833134651184,0.0140581289306283,0.9583333134651184,0.48604440689086914
0.9791666865348816,0.10557692497968674,0.9583333134651184,0.4532398283481598
1.0,0.008102516643702984,0.9583333134651184,0.43802523612976074
0.9895833134651184,0.0290363822132349,0.9583333134651184,0.4058806002140045
0.9895833134651184,0.02688656933605671,0.9583333134651184,0.3714233934879303
1.0,0.00853548664599657,0.9583333134651184,0.3595713675022125
0.9895833134651184,0.12062495946884155,0.9583333134651184,0.35600581765174866
1.0,0.00969607662409544,0.9583333134651184,0.3409545421600342
0.9895833134651184,0.05304579809308052,0.9583333134651184,0.3325907289981842
1.0,0.006379052996635437,0.9583333134651184,0.32696041464805603
1.0,0.0018315850757062435,0.9583333134651184,0.32139596343040466
1.0,0.009031616151332855,0.9583333134651184,0.31587085127830505
1.0,0.0032140116672962904,0.9583333134651184,0.3092174530029297
1.0,0.008922751992940903,0.9583333134651184,0.2972295582294464
1.0,0.0026170462369918823,0.9583333134651184,0.286533921957016
1.0,0.006276608910411596,0.9583333134651184,0.28109002113342285
1.0,0.0009501257445663214,0.9583333134651184,0.27726826071739197
0.9895833134651184,0.016748104244470596,0.9583333134651184,0.27321550250053406
1.0,0.001294827670790255,0.9583333134651184,0.29552018642425537
1.0,0.005667112302035093,0.9166666865348816,0.32501083612442017
0.9895833134651184,0.03640729561448097,0.9583333134651184,0.27456653118133545
1.0,0.0012024510651826859,0.9583333134651184,0.27521979808807373
1.0,0.0013426257064566016,0.9166666865348816,0.3118952810764313
1.0,0.0017652204260230064,0.9166666865348816,0.32189586758613586
0.9895833134651184,0.09513425827026367,0.9166666865348816,0.2736513316631317
1.0,0.000863145396579057,0.9583333134651184,0.24439001083374023
0.9895833134651184,0.017312586307525635,0.9166666865348816,0.3132033050060272
0.9895833134651184,0.05019793286919594,0.9166666865348816,0.3155989944934845
0.9895833134651184,0.13698364794254303,0.9166666865348816,0.30241456627845764
0.9895833134651184,0.037316616624593735,0.9166666865348816,0.29579946398735046
0.9583333134651184,0.19162815809249878,0.9166666865348816,0.26317253708839417
0.9791666865348816,0.13490842282772064,0.9583333134651184,0.2482791393995285
0.9895833134651184,0.03266575559973717,0.9583333134651184,0.25130385160446167
1.0,0.01370712649077177,0.9583333134651184,0.2538023293018341
1.0,0.007445769850164652,0.9583333134651184,0.25743916630744934
0.9895833134651184,0.016393931582570076,0.9583333134651184,0.2853073179721832
0.9895833134651184,0.028216524049639702,0.9166666865348816,0.33874034881591797
1.0,0.0018048313213512301,0.9166666865348816,0.35184094309806824
1.0,0.0023134048096835613,0.9166666865348816,0.35267794132232666
1.0,0.004894461948424578,0.9166666865348816,0.3493180274963379
1.0,0.0012780198594555259,0.9166666865348816,0.3465614318847656
1.0,0.0016830172389745712,0.9166666865348816,0.34385761618614197
1.0,0.007915491238236427,0.9166666865348816,0.33941981196403503
1.0,0.00125199428293854,0.9166666865348816,0.3355371057987213
1.0,0.007082310039550066,0.9166666865348816,0.3309277594089508
1.0,0.002575699705630541,0.9166666865348816,0.3263542950153351
1.0,0.004155624192208052,0.9166666865348816,0.32053524255752563
1.0,0.0012616291642189026,0.9166666865348816,0.3153379261493683
1.0,0.001049612183123827,0.9166666865348816,0.3115757405757904
1.0,0.00133505929261446,0.9166666865348816,0.3075588047504425
1.0,0.0007437993190251291,0.9166666865348816,0.3018348515033722
1.0,0.0006709762965328991,0.9166666865348816,0.2960076630115509
1.0,0.0003354394866619259,0.9166666865348816,0.29048070311546326
1.0,0.0014086473966017365,0.9166666865348816,0.285695344209671
1.0,0.001208236557431519,0.9166666865348816,0.28207525610923767
1.0,0.000830936711281538,0.9166666865348816,0.27889737486839294
1.0,0.0006790254847146571,0.9166666865348816,0.276620090007782
1.0,0.0006214064778760076,0.9166666865348816,0.27544841170310974
