accuracy,loss,val_accuracy,val_loss
0.375,1.1189961433410645,0.375,1.0459318161010742
0.5833333134651184,0.9046127200126648,0.625,0.8622661232948303
0.7395833134651184,0.7341182827949524,0.6666666865348816,0.709416925907135
0.8333333134651184,0.6012415289878845,0.9166666865348816,0.5786535739898682
0.84375,0.5033592581748962,0.9166666865348816,0.46667686104774475
0.9375,0.39345061779022217,0.9166666865348816,0.3810218870639801
0.9791666865348816,0.30632707476615906,0.9166666865348816,0.3186631202697754
0.9895833134651184,0.23914003372192383,0.9166666865348816,0.27401596307754517
1.0,0.1706363558769226,0.9166666865348816,0.2516295611858368
1.0,0.13380002975463867,0.9166666865348816,0.2547701299190521
1.0,0.09792709350585938,0.9166666865348816,0.2692354619503021
1.0,0.08084625005722046,0.9166666865348816,0.2711808681488037
1.0,0.05908331274986267,0.9166666865348816,0.2722998559474945
1.0,0.05417792871594429,0.9166666865348816,0.2737882137298584
1.0,0.04472769424319267,0.9166666865348816,0.2764829695224762
1.0,0.04159005358815193,0.9166666865348816,0.2793770134449005
1.0,0.03540794178843498,0.9166666865348816,0.2841458022594452
1.0,0.03212207928299904,0.9166666865348816,0.29142290353775024
1.0,0.02940860576927662,0.9166666865348816,0.2957693040370941
1.0,0.028302354738116264,0.9166666865348816,0.2989267408847809
1.0,0.021664807572960854,0.9166666865348816,0.30373021960258484
1.0,0.02107580006122589,0.9166666865348816,0.3081166744232178
1.0,0.019156796857714653,0.9166666865348816,0.31253984570503235
1.0,0.016925625503063202,0.9166666865348816,0.31729716062545776
1.0,0.01746705174446106,0.9166666865348816,0.3212525546550751
1.0,0.013147067278623581,0.9166666865348816,0.3249998092651367
1.0,0.01534932479262352,0.9166666865348816,0.32876256108283997
1.0,0.013704710640013218,0.9166666865348816,0.33257681131362915
1.0,0.014116906560957432,0.9166666865348816,0.3363315761089325
1.0,0.014034214429557323,0.9166666865348816,0.3401288092136383
1.0,0.010303176939487457,0.9166666865348816,0.34376847743988037
1.0,0.011627505533397198,0.9166666865348816,0.34799277782440186
1.0,0.01131188590079546,0.9166666865348816,0.35259315371513367
1.0,0.010833469219505787,0.9166666865348816,0.35690832138061523
1.0,0.00946617592126131,0.9166666865348816,0.3613814115524292
1.0,0.009192815981805325,0.9166666865348816,0.36578357219696045
1.0,0.00995886791497469,0.9166666865348816,0.370734304189682
1.0,0.009604178369045258,0.9166666865348816,0.37589895725250244
1.0,0.008460882119834423,0.9166666865348816,0.3807821273803711
1.0,0.007650282699614763,0.9166666865348816,0.38553985953330994
1.0,0.008606131188571453,0.9166666865348816,0.39032378792762756
1.0,0.008244406431913376,0.9166666865348816,0.39477014541625977
1.0,0.006896758917719126,0.9166666865348816,0.3990015685558319
1.0,0.00759569788351655,0.9166666865348816,0.40260517597198486
1.0,0.0075434003956615925,0.9166666865348816,0.4067986309528351
1.0,0.006501870695501566,0.9166666865348816,0.41085442900657654
1.0,0.0076783038675785065,0.9166666865348816,0.41495418548583984
1.0,0.007967463694512844,0.9166666865348816,0.4191306531429291
1.0,0.006566554773598909,0.9166666865348816,0.4229007661342621
1.0,0.005401079077273607,0.9166666865348816,0.42616596817970276
1.0,0.0052385046146810055,0.9166666865348816,0.4292113780975342
1.0,0.0051863729022443295,0.9166666865348816,0.4318574368953705
1.0,0.006041796412318945,0.9166666865348816,0.4346899688243866
1.0,0.004773799329996109,0.9166666865348816,0.4374713599681854
1.0,0.004880800843238831,0.9166666865348816,0.44009652733802795
1.0,0.006627631839364767,0.9166666865348816,0.4427320063114166
1.0,0.005781421437859535,0.9166666865348816,0.44527745246887207
1.0,0.004666194785386324,0.9166666865348816,0.4475559890270233
1.0,0.004824863281100988,0.9166666865348816,0.4500490128993988
1.0,0.004835858475416899,0.9166666865348816,0.45239362120628357
1.0,0.004586702212691307,0.9166666865348816,0.4546125829219818
1.0,0.004077233839780092,0.9166666865348816,0.45682844519615173
1.0,0.004260540008544922,0.9166666865348816,0.45904257893562317
1.0,0.0053628976456820965,0.9166666865348816,0.46137872338294983
1.0,0.0036516953259706497,0.9166666865348816,0.4636549949645996
1.0,0.003988610114902258,0.9166666865348816,0.4659050405025482
1.0,0.0036952688824385405,0.9166666865348816,0.4682389497756958
1.0,0.003139464184641838,0.9166666865348816,0.47028300166130066
1.0,0.0040406836196780205,0.9166666865348816,0.4722617566585541
1.0,0.0036400656681507826,0.9166666865348816,0.4741959869861603
1.0,0.0036712426226586103,0.9166666865348816,0.4763018786907196
1.0,0.0034188039135187864,0.9166666865348816,0.47843679785728455
1.0,0.0036166443023830652,0.9166666865348816,0.4802679121494293
1.0,0.003945896867662668,0.9166666865348816,0.4815865457057953
1.0,0.0033459647092968225,0.9166666865348816,0.48293009400367737
1.0,0.003581117605790496,0.9166666865348816,0.4841419756412506
1.0,0.003074735403060913,0.9166666865348816,0.48557862639427185
1.0,0.0029101844411343336,0.9166666865348816,0.48711061477661133
1.0,0.0033324183896183968,0.9166666865348816,0.48860397934913635
1.0,0.002658728277310729,0.9166666865348816,0.4902435839176178
1.0,0.0029650162905454636,0.9166666865348816,0.4918956756591797
1.0,0.002757824957370758,0.9166666865348816,0.493600994348526
1.0,0.0030025572050362825,0.9166666865348816,0.4953385293483734
1.0,0.002756255678832531,0.9166666865348816,0.4971805512905121
1.0,0.0033309825230389833,0.9166666865348816,0.49877986311912537
1.0,0.0031713980715721846,0.9166666865348816,0.5004461407661438
1.0,0.0024695575702935457,0.9166666865348816,0.5019473433494568
1.0,0.0026964463759213686,0.9166666865348816,0.5034188628196716
1.0,0.0028904741629958153,0.9166666865348816,0.5049136281013489
1.0,0.0030875259544700384,0.9166666865348816,0.5062634348869324
1.0,0.0024918445851653814,0.9166666865348816,0.5075963735580444
1.0,0.0028138018678873777,0.9166666865348816,0.5089554786682129
1.0,0.002984273247420788,0.9166666865348816,0.5104182362556458
1.0,0.0020984301809221506,0.9166666865348816,0.5117168426513672
1.0,0.002364644780755043,0.9166666865348816,0.5130289793014526
1.0,0.002109095687046647,0.9166666865348816,0.5143000483512878
1.0,0.0019671490881592035,0.9166666865348816,0.5155751705169678
1.0,0.002203341806307435,0.9166666865348816,0.5167610049247742
1.0,0.00199371506460011,0.9166666865348816,0.5181010961532593
1.0,0.0024049044586718082,0.9166666865348816,0.5194488167762756
1.0,0.0019091361900791526,0.9166666865348816,0.5206012725830078
1.0,0.0020630008075386286,0.9166666865348816,0.5218339562416077
1.0,0.001930700964294374,0.9166666865348816,0.5230482816696167
1.0,0.0015743797412142158,0.9166666865348816,0.524224579334259
1.0,0.0024549607187509537,0.9166666865348816,0.5254538059234619
1.0,0.002601079409942031,0.9166666865348816,0.5268697738647461
1.0,0.002244517905637622,0.9166666865348816,0.5283464789390564
1.0,0.0019770583603531122,0.9166666865348816,0.5296162962913513
1.0,0.0021770205348730087,0.9166666865348816,0.5310626029968262
1.0,0.0020605677273124456,0.9166666865348816,0.5323930382728577
1.0,0.0018672620644792914,0.9166666865348816,0.533560037612915
1.0,0.0021426754537969828,0.9166666865348816,0.5346539616584778
1.0,0.002089552581310272,0.9166666865348816,0.5357654690742493
1.0,0.0019794239196926355,0.9166666865348816,0.536862850189209
1.0,0.001524731982499361,0.9166666865348816,0.5380425453186035
1.0,0.0016932548023760319,0.9166666865348816,0.5393257737159729
1.0,0.0020810512360185385,0.9166666865348816,0.5403570532798767
1.0,0.0017074629431590438,0.9166666865348816,0.541235625743866
1.0,0.0016251230845227838,0.9166666865348816,0.542065441608429
1.0,0.0018055001273751259,0.9166666865348816,0.5429110527038574
1.0,0.0018102294998243451,0.9166666865348816,0.5437644124031067
1.0,0.001989060780033469,0.9166666865348816,0.5446434617042542
1.0,0.0020436355844140053,0.9166666865348816,0.5454789996147156
1.0,0.0017328379908576608,0.9166666865348816,0.5464609265327454
1.0,0.001365569420158863,0.9166666865348816,0.5473472476005554
1.0,0.0015392169589176774,0.9166666865348816,0.5483220219612122
1.0,0.001483994536101818,0.9166666865348816,0.549157977104187
1.0,0.001252909074537456,0.9166666865348816,0.5500350594520569
1.0,0.0014899285743013024,0.9166666865348816,0.5508823394775391
1.0,0.0014648755313828588,0.9166666865348816,0.5516448616981506
1.0,0.001707239425741136,0.9166666865348816,0.5525513291358948
1.0,0.0013024015352129936,0.9166666865348816,0.55338054895401
1.0,0.0010287516051903367,0.9166666865348816,0.5542852282524109
1.0,0.0018683774396777153,0.9166666865348816,0.555030345916748
1.0,0.0014384845271706581,0.9166666865348816,0.555732250213623
1.0,0.0014982192078605294,0.9166666865348816,0.5565288662910461
1.0,0.0012591605773195624,0.9166666865348816,0.5573490262031555
1.0,0.0016819648444652557,0.9166666865348816,0.558173418045044
1.0,0.0011787769617512822,0.9166666865348816,0.5589832663536072
1.0,0.0011695012217387557,0.9166666865348816,0.5597797632217407
1.0,0.001443910994566977,0.9166666865348816,0.5606231093406677
1.0,0.0017147609032690525,0.9166666865348816,0.5614214539527893
1.0,0.0013562316307798028,0.9166666865348816,0.5621866583824158
1.0,0.0008865267154760659,0.9166666865348816,0.5629119873046875
1.0,0.001580184674821794,0.9166666865348816,0.5637101531028748
1.0,0.001044006203301251,0.9166666865348816,0.5645677447319031
1.0,0.0012696244521066546,0.9166666865348816,0.5653829574584961
1.0,0.0015410539926961064,0.9166666865348816,0.5662816166877747
1.0,0.0009909877553582191,0.9166666865348816,0.5671116709709167
1.0,0.0013489857083186507,0.9166666865348816,0.5679036378860474
1.0,0.0019937448669224977,0.9166666865348816,0.5689287185668945
1.0,0.001123060123063624,0.9166666865348816,0.5702056884765625
1.0,0.0009933573892340064,0.9166666865348816,0.5713339447975159
1.0,0.0011086469748988748,0.9166666865348816,0.5723665356636047
1.0,0.0013474561274051666,0.9166666865348816,0.5733633637428284
1.0,0.0011874702759087086,0.9166666865348816,0.5743274092674255
1.0,0.001015342422761023,0.9166666865348816,0.5751603245735168
1.0,0.0014423835091292858,0.9166666865348816,0.5758646726608276
1.0,0.001337682013399899,0.9166666865348816,0.5765660405158997
1.0,0.0009053394314832985,0.9166666865348816,0.5771709084510803
1.0,0.0010479921475052834,0.9166666865348816,0.5777297616004944
1.0,0.0012071942910552025,0.9166666865348816,0.5783352255821228
1.0,0.0009917119750753045,0.9166666865348816,0.5788758397102356
1.0,0.0010479172924533486,0.9166666865348816,0.5794934630393982
1.0,0.0011535432422533631,0.9166666865348816,0.5801606178283691
1.0,0.0010458925971761346,0.9166666865348816,0.5808044672012329
1.0,0.0009142082999460399,0.9166666865348816,0.5814337730407715
1.0,0.001003378420136869,0.9166666865348816,0.582024872303009
1.0,0.0009956022258847952,0.9166666865348816,0.5825403332710266
1.0,0.000896673824172467,0.9166666865348816,0.5831287503242493
1.0,0.0009630650165490806,0.9166666865348816,0.583760678768158
1.0,0.0009662710945121944,0.9166666865348816,0.5842299461364746
1.0,0.0010985005646944046,0.9166666865348816,0.5847399234771729
1.0,0.001040907227434218,0.9166666865348816,0.5854273438453674
1.0,0.0009360870462842286,0.9166666865348816,0.586025059223175
1.0,0.001003061537630856,0.9166666865348816,0.5866773724555969
1.0,0.0009181878413073719,0.9166666865348816,0.587399423122406
1.0,0.000800924317445606,0.9166666865348816,0.5881544947624207
1.0,0.0008106303866952658,0.9166666865348816,0.5888804197311401
1.0,0.001002769568003714,0.9166666865348816,0.5896396040916443
1.0,0.0007419734611175954,0.9166666865348816,0.5904322862625122
1.0,0.0008923543500714004,0.9166666865348816,0.5912384986877441
1.0,0.000646605680231005,0.9166666865348816,0.5919545292854309
1.0,0.0008239094167947769,0.9166666865348816,0.5926669239997864
1.0,0.0010411775438115,0.9166666865348816,0.5933430194854736
1.0,0.0008943243301473558,0.9166666865348816,0.5940274596214294
1.0,0.001277406932786107,0.9166666865348816,0.5947465300559998
1.0,0.000721135176718235,0.9166666865348816,0.5953744053840637
1.0,0.0008994731470011175,0.9166666865348816,0.5960633158683777
1.0,0.0008549069170840085,0.9166666865348816,0.5967617034912109
1.0,0.0008188259671442211,0.9166666865348816,0.5974846482276917
1.0,0.0007276617106981575,0.9166666865348816,0.5982128977775574
1.0,0.0007233719807118177,0.9166666865348816,0.5988996624946594
1.0,0.0009138554451055825,0.9166666865348816,0.5994654893875122
1.0,0.0008120688726194203,0.9166666865348816,0.600053071975708
1.0,0.0006648136768490076,0.9166666865348816,0.6006890535354614
1.0,0.000574546109419316,0.9166666865348816,0.6013564467430115
1.0,0.0006291234167292714,0.9166666865348816,0.6019719243049622
1.0,0.0008966776658780873,0.9166666865348816,0.6025168299674988
1.0,0.000552973011508584,0.9166666865348816,0.6030332446098328
1.0,0.0007102169911377132,0.9166666865348816,0.6035705804824829
1.0,0.0006436037947423756,0.9166666865348816,0.6041584014892578
1.0,0.001013716566376388,0.9166666865348816,0.6047373414039612
1.0,0.0007093962631188333,0.9166666865348816,0.6052998900413513
1.0,0.0006813753279857337,0.9166666865348816,0.6058291792869568
1.0,0.0005797497578896582,0.9166666865348816,0.6063454151153564
1.0,0.0007402040064334869,0.9166666865348816,0.606914222240448
1.0,0.0007798576261848211,0.9166666865348816,0.6075630784034729
1.0,0.0006235360051505268,0.9166666865348816,0.6082881093025208
1.0,0.0007397984736599028,0.9166666865348816,0.6090247631072998
1.0,0.0008328315452672541,0.9166666865348816,0.6097480058670044
1.0,0.0009062614408321679,0.9166666865348816,0.6104256510734558
1.0,0.0006595322047360241,0.9166666865348816,0.6111628413200378
1.0,0.000920201709959656,0.9166666865348816,0.6118550896644592
1.0,0.0007255112286657095,0.9166666865348816,0.6125183701515198
1.0,0.0007583368569612503,0.9166666865348816,0.6131194829940796
1.0,0.0005880178068764508,0.9166666865348816,0.6136057376861572
1.0,0.00070473289815709,0.9166666865348816,0.6140851378440857
1.0,0.0006582741625607014,0.9166666865348816,0.6146493554115295
1.0,0.0005211898242123425,0.9166666865348816,0.6152159571647644
1.0,0.0006595631130039692,0.9166666865348816,0.615731418132782
1.0,0.0008373732562176883,0.9166666865348816,0.6163128018379211
1.0,0.0005290370900183916,0.9166666865348816,0.6168566942214966
1.0,0.0007545451517216861,0.9166666865348816,0.6173995137214661
1.0,0.0005946866585873067,0.9166666865348816,0.6178873181343079
1.0,0.0006611195858567953,0.9166666865348816,0.6184406280517578
1.0,0.000695989525411278,0.9166666865348816,0.6189647316932678
1.0,0.0008444564882665873,0.9166666865348816,0.6194112300872803
1.0,0.0006415462121367455,0.9166666865348816,0.6197487115859985
1.0,0.0005860170349478722,0.9166666865348816,0.6202465891838074
1.0,0.0005864156992174685,0.9166666865348816,0.6207435727119446
1.0,0.0006861028377898037,0.9166666865348816,0.6212612986564636
1.0,0.0008818519418127835,0.9166666865348816,0.6216754913330078
1.0,0.000580125954002142,0.9166666865348816,0.6221653819084167
1.0,0.00045689288526773453,0.9166666865348816,0.6226394772529602
1.0,0.0005420513916760683,0.9166666865348816,0.6230953931808472
1.0,0.0005237673758529127,0.9166666865348816,0.6235575079917908
1.0,0.0006177147151902318,0.9166666865348816,0.6239619255065918
1.0,0.0005607144557870924,0.9166666865348816,0.6243457198143005
1.0,0.0005677565350197256,0.9166666865348816,0.624777615070343
1.0,0.0007185728172771633,0.9166666865348816,0.6251187920570374
1.0,0.0005403875256888568,0.9166666865348816,0.6255608797073364
1.0,0.0005471152835525572,0.9166666865348816,0.62601238489151
1.0,0.0008169314241968095,0.9166666865348816,0.626503050327301
1.0,0.0006171453860588372,0.9166666865348816,0.6269996762275696
1.0,0.000571675889659673,0.9166666865348816,0.6275463104248047
1.0,0.0003221312945242971,0.9166666865348816,0.6280515193939209
1.0,0.0004093197640031576,0.9166666865348816,0.6284968256950378
1.0,0.0005494863144122064,0.9166666865348816,0.6288987994194031
1.0,0.0005763488006778061,0.9166666865348816,0.6293346285820007
1.0,0.0005347508122213185,0.9166666865348816,0.629837691783905
1.0,0.0004921296495012939,0.9166666865348816,0.6303669810295105
1.0,0.0004118153883609921,0.9166666865348816,0.6308781504631042
1.0,0.0004747716011479497,0.9166666865348816,0.631414532661438
1.0,0.0005012036417610943,0.9166666865348816,0.6319302916526794
1.0,0.000636577547993511,0.9166666865348816,0.6323490142822266
1.0,0.0005142605514265597,0.9166666865348816,0.6327641606330872
1.0,0.0005600712611339986,0.9166666865348816,0.633216917514801
1.0,0.0003528252418618649,0.9166666865348816,0.6336869597434998
1.0,0.0007112455205060542,0.9166666865348816,0.6340478658676147
1.0,0.0005164648755453527,0.9166666865348816,0.6343174576759338
1.0,0.00043562546488828957,0.9166666865348816,0.6346468925476074
1.0,0.00045614701230078936,0.9166666865348816,0.6351237297058105
1.0,0.0006488751387223601,0.9166666865348816,0.6356802582740784
1.0,0.0005531893693841994,0.9166666865348816,0.6361820101737976
1.0,0.0005354972090572119,0.9166666865348816,0.6367629170417786
1.0,0.0003859399876091629,0.9166666865348816,0.637352466583252
1.0,0.0004784819611813873,0.9166666865348816,0.6379296183586121
1.0,0.0005169431678950787,0.9166666865348816,0.6385324597358704
1.0,0.0004363560874480754,0.9166666865348816,0.6390741467475891
1.0,0.000472307758172974,0.9166666865348816,0.6396458148956299
1.0,0.000304896297166124,0.9166666865348816,0.640186607837677
1.0,0.00047027948312461376,0.9166666865348816,0.640735387802124
1.0,0.000451259664259851,0.9166666865348816,0.6412834525108337
1.0,0.0004638330719899386,0.9166666865348816,0.6418600678443909
1.0,0.0004279855638742447,0.9166666865348816,0.6423928141593933
1.0,0.0003735678910743445,0.9166666865348816,0.6428729891777039
1.0,0.0004199921095278114,0.9166666865348816,0.6433630585670471
1.0,0.000397231662645936,0.9166666865348816,0.6437961459159851
1.0,0.0004305625625420362,0.9166666865348816,0.6442843079566956
1.0,0.0003980221226811409,0.9166666865348816,0.6447786688804626
1.0,0.0003106927906628698,0.9166666865348816,0.645189106464386
1.0,0.0004935549222864211,0.9166666865348816,0.6456273198127747
1.0,0.0005047601880505681,0.9166666865348816,0.6461271643638611
1.0,0.0004540292138699442,0.9166666865348816,0.6464100480079651
1.0,0.00036936302785761654,0.9166666865348816,0.646806538105011
1.0,0.0004301058652345091,0.9166666865348816,0.647299587726593
1.0,0.0003436435654293746,0.9166666865348816,0.6478311419487
1.0,0.00047975839697755873,0.9166666865348816,0.6483334898948669
1.0,0.000408725201850757,0.9166666865348816,0.648737370967865
1.0,0.00044054328463971615,0.9166666865348816,0.649179995059967
1.0,0.0004350768867880106,0.9166666865348816,0.649780809879303
1.0,0.0003823461302090436,0.9166666865348816,0.6503994464874268
1.0,0.0004662586434278637,0.9166666865348816,0.6509307026863098
1.0,0.0005618912982754409,0.9166666865348816,0.6514813899993896
1.0,0.0003558086755219847,0.9166666865348816,0.6519429087638855
1.0,0.0003687926509883255,0.9166666865348816,0.6523470878601074
1.0,0.00038994639180600643,0.9166666865348816,0.6527917981147766
1.0,0.0003517380391713232,0.9166666865348816,0.6531611084938049
1.0,0.0004827834200114012,0.9166666865348816,0.6534345149993896
1.0,0.0004753740504384041,0.9166666865348816,0.6537024974822998
1.0,0.00031248622690327466,0.9166666865348816,0.6540226340293884
1.0,0.00031918485183268785,0.9166666865348816,0.6543183922767639
1.0,0.00029586744494736195,0.9166666865348816,0.6546781659126282
1.0,0.00039512509829364717,0.9166666865348816,0.6550168395042419
1.0,0.00048222532495856285,0.9166666865348816,0.6552515029907227
1.0,0.00034532436984591186,0.9166666865348816,0.6554374694824219
1.0,0.00032377842580899596,0.9166666865348816,0.6556916832923889
1.0,0.00030767673160880804,0.9166666865348816,0.6559880375862122
1.0,0.00026248302310705185,0.9166666865348816,0.6562946438789368
1.0,0.0004260715504642576,0.9166666865348816,0.6566953063011169
1.0,0.0004668683686759323,0.9166666865348816,0.6571346521377563
1.0,0.0003425229515414685,0.9166666865348816,0.6575606465339661
1.0,0.0002968728949781507,0.9166666865348816,0.6579318642616272
1.0,0.00034044645144604146,0.9166666865348816,0.6583186984062195
1.0,0.0003979761677328497,0.9166666865348816,0.6586800813674927
